id,username,created_at,lng,lat,text
1516969014198554625,NycFlyest2016,Thu Apr 21 02:36:11 +0000 2022,-118.4119065,34.0207895,@jfromflorida1 @MoeKnicksTakes Been saying that!! Cam at the point would be lethal
1516969014299295744,MariSco16443168,Thu Apr 21 02:36:11 +0000 2022,-118.377313,33.854669,@johnpavlovitz Ladies of the Canyon. Reflection of my youth!
1516969014349627392,mdkyes58,Thu Apr 21 02:36:11 +0000 2022,-120.865481,37.5991865,@BaseballMomazon Belongs to lovers...
1516969014375108608,benpankonin,Thu Apr 21 02:36:11 +0000 2022,-96.6965625,40.803235,"Two nonprofit board meetings today… I’m zapped, but so excited for the ways they are transforming our community in… https://t.co/TJQqeyB3eB"
1516969014546685952,elfstrom_andrew,Thu Apr 21 02:36:11 +0000 2022,-119.02516299999999,35.3469015,horse: 420 neighs it
1516969014379044864,jjones5250,Thu Apr 21 02:36:11 +0000 2022,-71.315972,41.487167,"@Chris_Broussard chris you love the so called stars, YA boy KD got smoked, Cryrie checked out. We’re witnessing the… https://t.co/7XyDiOEcda"
1516969015712923650,MitchMinnesota,Thu Apr 21 02:36:11 +0000 2022,-93.390226,45.209601,@CDCgov GET FUCKED.
1516969015800913920,TinaSoulwriter,Thu Apr 21 02:36:11 +0000 2022,-83.00208549999999,42.295065,@LGretzky @fordnation Let's not forget that the seniors got a wage increase! And let's not forget that the people o… https://t.co/cGVR3WG20B
1516969018229346304,TiwariJo,Thu Apr 21 02:36:12 +0000 2022,-121.9415795,37.758224999999996,@AajKiRadha Yaar this is the part that gets overdone ..They covered marriage fine ..Now leave them ..Surely the fam… https://t.co/0KvYvVEuuE
1516969018435018753,BeeraTorium,Thu Apr 21 02:36:12 +0000 2022,-77.301913,38.8526005,@Lillysbookshelf @CJ_isnowblue Powder? I had only used the needles…
1516969021589053441,barkerrd,Thu Apr 21 02:36:13 +0000 2022,-83.030573,42.581306,@ericasmombubbe3 Some how I think I know you. Philly?
1516969022310518784,Michael08474567,Thu Apr 21 02:36:13 +0000 2022,-87.100889,30.604689,Listening to Butterfly by Crazy Town on @PandoraMusichttps://t.co/nsxbXKWw30 https://t.co/qu0b8IPHKe
1516969023300374535,Sanchoosy,Thu Apr 21 02:36:13 +0000 2022,-77.0143985,38.898602999999994,WHAT A BEAUTIFUL PLAY! GOAL! CARLSON! #ALLCAPS
1516969023157768195,jonathanritsch6,Thu Apr 21 02:36:13 +0000 2022,-87.923975,42.1249405,@niamokcajdab I hope you feel better soon https://t.co/f5ADmClLqz
1516969023665287170,ultravisionzzz,Thu Apr 21 02:36:13 +0000 2022,-89.6709275,35.5636175,let’s hope not 🙏🏻
1516969024436985857,scotch_rocks,Thu Apr 21 02:36:14 +0000 2022,-75.836456,45.537186,@facesottawa In a pub in Quebec City.
1516969023916888066,juliekendra,Thu Apr 21 02:36:13 +0000 2022,-80.13296249999999,25.816965500000002,I'm just gonna sip on this while yall browse on Coinbase NFT https://t.co/XjS6Vh2Ntt
1516969024902549504,giselefetterman,Thu Apr 21 02:36:14 +0000 2022,-79.8691325,40.4021985,@ernestomarat @yragnia @njgavio Thank you!! This means a lot!
1516969025766662150,CMac6628,Thu Apr 21 02:36:14 +0000 2022,-90.011008,29.982601,It’s time for Maxey to take his Young Kobe Moment… i Believe!
1516969026911719424,bluto395,Thu Apr 21 02:36:14 +0000 2022,-83.804475,27.698681999999998,@bethityjax Neither. The plans say Great Hearts. It’s probably this group.https://t.co/qNpniQZ4pp
1516969027154989056,aa27mx,Thu Apr 21 02:36:14 +0000 2022,-95.44648649999999,29.838495,Gypsy
1516969030342660101,RoyalsSac206Fan,Thu Apr 21 02:36:15 +0000 2022,-94.5449485,37.164145500000004,GIVE ME ALL THE GOALS!!! #SeaKraken
1516969030665609216,BeckePhysics,Thu Apr 21 02:36:15 +0000 2022,-79.42086499999999,38.003375500000004,So excited for this weekend! (It’s my birthday present.)@GeorgeHrab @SkepticsGuide @CaraSantaMaria @stevennovella https://t.co/3UIgZyWcmt
1516969031420592133,newssportsguy15,Thu Apr 21 02:36:15 +0000 2022,-79.6748465,44.371263,@DanielKriete4 Bobby Allison
1516969031550521345,pmc871,Thu Apr 21 02:36:15 +0000 2022,-80.045939,32.914424499999996,@rileymydoggo We miss him too. 😢
1516969031793790976,johnnyboy_610,Thu Apr 21 02:36:15 +0000 2022,-75.40201250000001,40.1482955,First 3 wins in OT. D up!!
1516969032003375105,Radriana545,Thu Apr 21 02:36:15 +0000 2022,-119.02516299999999,35.3469015,@manbearpiggins Hell yeahhhhhhh haha https://t.co/38WGRK0YRf
1516969032964100099,ShyKyCouple30,Thu Apr 21 02:36:16 +0000 2022,-85.7682405,37.822244,@Flame_Lovers3 We love that you love them!
1516969033005903874,bennyn666,Thu Apr 21 02:36:16 +0000 2022,-118.4119065,34.0207895,@BrandonSoDope21 Next day game? 👀 #citylife
1516969033379287040,MarkArdois521,Thu Apr 21 02:36:16 +0000 2022,-80.34711999999999,25.671986,@CharlieCrist Florida is literally the most free state in this country.  You have no chance to beat DeSantis in Nov… https://t.co/9FqL98KIX6
1516969035430309888,terra_tara,Thu Apr 21 02:36:16 +0000 2022,-76.473111,44.320833,"I'm not stressed, you're stressed. #WeTheNorth @Raptors"
1516969035350646786,Tonykola12,Thu Apr 21 02:36:16 +0000 2022,-73.9487755,40.655138,"I called my aunt to find out that he was getting married to a woman I never met…that day. When I called to confirm,… https://t.co/RBYjhP4bPd"
1516969036482891776,FrecklesXX20,Thu Apr 21 02:36:16 +0000 2022,-106.026119,34.166235,@Lpowell588Lady @AceandJasper Spring cleaning??? 😂😂😂😂 Smells are all very safe! We both qualify for a caretaker ma… https://t.co/ZclADZv9Qb
1516969036399235073,nazzobetweeting,Thu Apr 21 02:36:16 +0000 2022,-73.9685415,40.780709,@CrunchCardwell oh it does. i saw your standup video. you’re a cracker too!
1516969036491505667,shannon_d_young,Thu Apr 21 02:36:16 +0000 2022,-95.44648649999999,29.838495,Got it!! https://t.co/RjlZZoB7N4
1516969036118122501,Pharaohsis,Thu Apr 21 02:36:16 +0000 2022,-80.84333333,35.22694444,"Just posted a photo @ Charlotte, North Carolina https://t.co/CCXdnKRn6z"
1516969039012241412,CanesHooligan,Thu Apr 21 02:36:17 +0000 2022,-80.2742815,26.0975425,@ZayZamZak No clue
1516969039993749504,LesReyna__,Thu Apr 21 02:36:17 +0000 2022,-97.9110215,26.1492485,@Jackie_0410 Lmk! My dog is a handful 😭
1516969039867768832,2_baked,Thu Apr 21 02:36:17 +0000 2022,-104.92209349999999,39.713563,Probably Nothin🌀🔥Go Check Out #Jane Shit Bangs NGL🔥💨Happy 420 Losties🌀🔥
1516969041310756864,heik_energy,Thu Apr 21 02:36:18 +0000 2022,-100.0768885,31.1688935,Two years ago. https://t.co/lDExeDTyyO
1516969041361092608,CoachAngSzumilo,Thu Apr 21 02:36:18 +0000 2022,-74.01177899999999,40.830002,54 years! These are some goals! 🙏🏼🙏🏼Lovebirds to this day! https://t.co/vKxFrE8AbC
1516969041696542733,The_Steis,Thu Apr 21 02:36:18 +0000 2022,-83.1738665,32.6782075,@BraydenCreation My buddy with the biggest smile on his face. If you knew his story you’d know why seeing him smile… https://t.co/9GEEanSPx6
1516969042535346176,aciditea,Thu Apr 21 02:36:18 +0000 2022,-122.4768385,37.506415,my goal is to look pretty once this year
1516969042552279042,Fringe4U,Thu Apr 21 02:36:18 +0000 2022,-91.3814145,39.712277,That sucks! Who made the pretty lady sad?
1516969042975858690,Supjvse,Thu Apr 21 02:36:18 +0000 2022,-80.3046625,25.857732,@zombielani Circus music sesh soon 💯
1516969044531843072,_CristianAmadeo,Thu Apr 21 02:36:18 +0000 2022,-110.9155735,32.1893905,Gonna get over the catty shit with my sisters and go see them . There’s a lot of people right now who are missing p… https://t.co/tak3hk1K7S
1516969045039493121,GmaDebbie7,Thu Apr 21 02:36:18 +0000 2022,-95.2034395,32.431208,@did_40 Have they tested you for chrones ?
1516969045001740288,knomiego,Thu Apr 21 02:36:18 +0000 2022,-83.1738665,32.6782075,@_jassarchive Listen to Sick Freestyle by Keto No Miego on #SoundCloudhttps://t.co/gLIjG7PCNd
1516969045848899586,carl_a_walters,Thu Apr 21 02:36:19 +0000 2022,-118.41004833,33.94324568,heading home @ LAX British Airways Club Lounge https://t.co/EQby0zYHS7
1516969048483020800,MandingoClub,Thu Apr 21 02:36:19 +0000 2022,-80.2333285,25.7823535,"You're an adult, find better things to post, like pictures of your pussy/titties. We don't need reminders of your nefarious ways."
1516969047992291328,TonyMontannaDMV,Thu Apr 21 02:36:19 +0000 2022,-77.49317049999999,37.529883,Hope everyone had a happy #420 #MARYJANE #ganja. #WeedLovers https://t.co/AsLoDS3SlR
1516969050143965185,dasiadoubleyouu,Thu Apr 21 02:36:20 +0000 2022,-81.56650450000001,41.514008000000004,I aint smoke at all today
